id,title,authors,link,journal_publication,published_date
39884741,Complex high-risk indicated PCI (CHIP-PCI): is it safe to let fellows-in-training perform it as primary operators?,"Protty MB, Hasan S, Premawardhana D, Addin MS, Morgan H, Bundhoo S, Hussain H, Ul-Haq Z, Chase A, Hildick-Smith D, Choudhury A, Kinnaird T, Hailan A.",https://pubmed.ncbi.nlm.nih.gov//39884741/,Open Heart, 2025 Jan 30
39294819,Cardioprotective microRNAs (protectomiRs) in a pig model of acute myocardial infarction and cardioprotection by ischaemic conditioning: MiR-450a.,"Nagy RN, Makkos A, Baranyai T, Giricz Z, Szabó M, Kravcsenko-Kiss B, Bereczki Z, Ágg B, Puskás LG, Faragó N, Schulz R, Gyöngyösi M, Lukovic D, Varga ZV, Görbe A, Ferdinandy P.",https://pubmed.ncbi.nlm.nih.gov//39294819/,Br J Pharmacol, 2025 Jan
39434437,Efficacy and limitation of nonparoxysmal atrial fibrillation ablation in patients with,"Fukui A, Hirota K, Mitarai K, Kondo H, Yamaguchi T, Shinohara T, Takahashi N.",https://pubmed.ncbi.nlm.nih.gov//39434437/,J Cardiovasc Electrophysiol, 2025 Jan
39365281,Electrographic flow mapping of atrial fibrillation.,"Castellano S, Kong MH.",https://pubmed.ncbi.nlm.nih.gov//39365281/,Curr Opin Cardiol, 2025 Jan 1
39863848,Massive endobronchial hemorrhage leading to Cardiac arrest during EBUS-TBNA: a case of successful resuscitation.,"Hong PY, Huang MH, Cai L, Chen YY, Guo YX, Zhang XB.",https://pubmed.ncbi.nlm.nih.gov//39863848/,BMC Pulm Med, 2025 Jan 25
39745324,Cardiac MRI Evaluation of Determinants and Prognostic Implications of Right Ventricular Dysfunction in Aortic Regurgitation.,"Malahfji M, Bhugra P, Nguyen DT, Crudo V, Saeed M, Reardon M, Nagueh SF, Zoghbi WA, Graviss EA, Shah DJ.",https://pubmed.ncbi.nlm.nih.gov//39745324/,Radiol Cardiothorac Imaging, 2025 Feb
38981910,Pd/Pa fluctuation with continuous ATP administration indicates inaccurate FFR measurement caused by insufficient hyperemia.,"Yoneyama S, Hoyano M, Ozaki K, Ikegami R, Kubota N, Okubo T, Yanagawa T, Kurokawa T, Akiyama T, Washiyama Y, Kashimura T, Inomata T.",https://pubmed.ncbi.nlm.nih.gov//38981910/,Heart Vessels, 2025 Jan
39804409,Metabolic Dysfunction Associated-Steatotic Liver,"Katsiki N, Kolovou G, Vrablik M.",https://pubmed.ncbi.nlm.nih.gov//39804409/,Curr Cardiol Rep, 2025 Jan 13
38908460,"Fifteen years of subcutaneous implantable cardioverter-defibrillator therapy: Where do we stand, and what will the future hold?","Dijkshoorn LA, Smeding L, Pepplinkhuizen S, de Veld JA, Knops RE, Olde Nordkamp LRA.",https://pubmed.ncbi.nlm.nih.gov//38908460/,Heart Rhythm, 2025 Jan
39828105,In-hospital outcomes of percutaneous left ventricular assist device recipients in cardiogenic shock hospitalizations with chronic kidney,"Jain A, Modi K, Vyas A, Raval M, Mirzakhanian A, Nayak PR, Desai R, Subramaniam V, Garikapati K, Doshi R, Dani SS, Bennett W, Lavie CJ, Soto JT.",https://pubmed.ncbi.nlm.nih.gov//39828105/,Curr Probl Cardiol, 2025 Mar
39849891,Orthotopic,"Pettit AN, Nitsche LJ, Ahmed H, Catalano M, Mavroudis CD.",https://pubmed.ncbi.nlm.nih.gov//39849891/,Cardiol Young, 2025 Jan
39805604,[Comparison of sickness absences across industries: A cross-sectional study using the JILPT Data Archive].,"Suga H, Kitahara T, Tsujimura H.",https://pubmed.ncbi.nlm.nih.gov//39805604/,Sangyo Eiseigaku Zasshi, 2025 Jan 11
39513255,Exercise Training in Patients With Hypertrophic Cardiomyopathy Without Left Ventricular Outflow Tract Obstruction: A Randomized Clinical Trial.,"Gudmundsdottir HL, Axelsson Raja A, Rossing K, Rasmusen H, Snoer M, Andersen LJ, Gottlieb R, Christensen AH, Bundgaard H, Gustafsson F, Thune JJ.",https://pubmed.ncbi.nlm.nih.gov//39513255/,Circulation, 2025 Jan 14
39898975,Prognostic value of remnant-like particle cholesterol in ischemic,"Huang X, Sun T, Zhang B, Ma M, Chen Z, Zhao Z, Dong S, Zhou Y.",https://pubmed.ncbi.nlm.nih.gov//39898975/,Ann Med, 2025 Dec
37646906,Effects of Rhythm Control for Atrial Fibrillation on Cardiac Remodeling and Valvular Regurgitation in Patients with,"Si J, Ding Z, Chen X, Bai L, Sun Y, Zhang X, Zhang Y, Xia Y, Liu Y.",https://pubmed.ncbi.nlm.nih.gov//37646906/,Cardiovasc Drugs Ther, 2025 Feb
39800592,"Intermittent High-Degree AV Block, Rash, and Facial Droop with Negative Lyme PCR.",Brooks AN.,https://pubmed.ncbi.nlm.nih.gov//39800592/,J Emerg Med, 2025 Jan
39523009,Optimizing Patient Selection for Cardiac Resynchronization Therapy With or Without Defibrillator in a Multicenter Study of Japanese Patients　- Assessment of the MADIT-ICD Benefit Score.,"Sato H, Noda T, Ito T, Yamamoto N, Chiba T, Hasebe Y, Nakano M, Ueda N, Kamakura T, Ishibashi K, Kusano K, Yasuda S.",https://pubmed.ncbi.nlm.nih.gov//39523009/,Circ J, 2025 Jan 24
39422190,Trajectories following Impella 5.5 support are associated with initial presentation acuity.,"Maigrot JA, Starling RC, Soltesz EG, Smedira NG, Tong MZY, Unai S, Bhat P, Moros D, Blackstone EH, Weiss AJ.",https://pubmed.ncbi.nlm.nih.gov//39422190/,Artif Organs, 2025 Jan
39589854,Right Ventricular Myxoma Presenting in a Patient With Known Arteriovenous Malformations in the Brain: A Case Report.,"Kocher M, Scarlata M, Capuano P, Bonicolini E, Piacentini A, Asaro P, Morsolini M, Panarello G, Burgio G, Pilato M.",https://pubmed.ncbi.nlm.nih.gov//39589854/,Ann Card Anaesth, 2025 Jan 1
39137157,Mavacamten in real-life practice: Initial experience at a hypertrophic cardiomyopathy centre.,"Abood Z, Jan MF, Ashraf M, Kroboth S, Sanders H, Schweitzer M, Misicka A, Ollerman E, Jahangir A, Galazka P, Tajik AJ.",https://pubmed.ncbi.nlm.nih.gov//39137157/,ESC Heart Fail, 2025 Feb
39307131,Coronary Implications of COVID-19.,"Triantafyllis AS, Sfantou D, Karapedi E, Peteinaki K, Kotoulas SC, Saad R, Fountoulakis PN, Tsamakis K, Tsiptsios D, Rallidis L, Tsoporis JN, Varvarousis D, Hamodraka E, Giannakopoulos A, Poulimenos LE, Ikonomidis I.",https://pubmed.ncbi.nlm.nih.gov//39307131/,Med Princ Pract, 2025
39800400,"Association between endostatin and mortality in patients with acute dyspnoea, with or without congestive","Yaghoubi A, Heijl C, Khoshnood AM, Wändell PE, Carlsson AC, Wessman T.",https://pubmed.ncbi.nlm.nih.gov//39800400/,BMJ Open, 2025 Jan 11
38722824,Modifiable risk factors and risk of myocardial infarction in offspring with parental,"Møller AL, Larson MG, Xanthakis V, Vasan RS, Andersson C.",https://pubmed.ncbi.nlm.nih.gov//38722824/,Eur J Prev Cardiol, 2025 Jan 27
39907410,Six-minute walk test reveals delayed oxygen uptake kinetics in ischemic cardiomyopathy.,"Rocco IS, Matos-Garcia BC, Viceconte M, Bublitz C, Menezes-Rodrigues FS, Tallo FS, Arida RM, Gomes WJ, Hossne Junior NA, Arena R, Guizilini S.",https://pubmed.ncbi.nlm.nih.gov//39907410/,Braz J Med Biol Res, 2025 Feb 3
39833688,CMR assessment of epicardial edipose tissue in relation to myocardial inflammation and fibrosis in patients with new-onset atrial arrhythmias after STEMI.,"Ren Y, Du X, Li M, Chen L, Liu J, Wu Y, Lu Y.",https://pubmed.ncbi.nlm.nih.gov//39833688/,BMC Cardiovasc Disord, 2025 Jan 20
39511756,H 2 protects H9c2 cells from hypoxia/reoxygenation injury by inhibiting the Wnt/CX3CR1 signaling pathway.,"Wang J, Ma B, Jiang X, Li C, Lin Z, Wang Y, Shi J, Wang G, Cui C.",https://pubmed.ncbi.nlm.nih.gov//39511756/,Med Gas Res, 2025 Jun 1
39405409,Characterization of dynamic changes in cardiac microstructure after reperfused ST-elevation myocardial infarction by biphasic diffusion tensor cardiovascular magnetic resonance.,"Rajakulasingam R, Ferreira PF, Scott AD, Khalique Z, Azzu A, Molto M, Conway M, Falaschetti E, Cheng K, Hammersley DJ, Cantor EJ, Tindale A, Beattie CJ, Banerjee A, Wage R, Soundarajan RK, Dalby M, Nielles-Vallespin S, Pennell DJ, de Silva R.",https://pubmed.ncbi.nlm.nih.gov//39405409/,Eur Heart J, 2025 Feb 3
39849522,Sex disparities in ICU care and outcomes after cardiac arrest: a Swiss nationwide analysis.,"Amacher SA, Zimmermann T, Gebert P, Grzonka P, Berger S, Lohri M, Tröster V, Arslani K, Merdji H, Gebhard C, Hunziker S, Sutter R, Siegemund M, Gebhard CE; Swiss ICU Trial Group.",https://pubmed.ncbi.nlm.nih.gov//39849522/,Crit Care, 2025 Jan 23
39756385,Cardiorenal Syndrome in,"Khandait H, Sodhi SS, Khandekar N, Bhattad VB.",https://pubmed.ncbi.nlm.nih.gov//39756385/,Cardiorenal Med, 2025
39326703,Ratio of pulmonary artery diameter to ascending aortic diameter and its association with right ventricular failure after left ventricular assist device implantation.,"Chimura M, Ohtani T, Sera F, Nakamoto K, Akazawa Y, Kajitani K, Higuchi R, Kagiya T, Sakata Y.",https://pubmed.ncbi.nlm.nih.gov//39326703/,Int J Cardiol, 2025 Jan 1
38735621,Validation of a Supportive and Palliative Care Indicator Tool Among Patients Hospitalized Due to,"Hamatani Y, Teramoto K, Ikeyama-Hideshima Y, Ogata S, Kunugida A, Ishigami K, Minami K, Yamaguchi M, Takamoto M, Nakashima J, Yamaguchi M, Sakai M, Kinoshita T, Iguchi M, Nishimura K, Akao M.",https://pubmed.ncbi.nlm.nih.gov//38735621/,J Card Fail, 2025 Jan
39909615,Using omics data and genome editing methods to decipher GWAS loci associated with coronary artery,"Chignon A, Lettre G.",https://pubmed.ncbi.nlm.nih.gov//39909615/,Atherosclerosis, 2025 Feb
39570035,Development and validation of the D-PACE scoring system to predict delayed high-grade conduction disturbances after transcatheter aortic valve implantation.,"Bendandi F, Taglieri N, Ciurlanti L, Mazzapicchi A, Foroni M, Lombardi L, Palermo F, Filice F, Ghetti G, Bruno AG, Orzalkiewicz M, Costa G, Frittitta V, Comis A, Sammartino S, Calì MC, Dipietro E, Rosa L, Tamburino C, Palmerini T, Barbanti M, Saia F.",https://pubmed.ncbi.nlm.nih.gov//39570035/,EuroIntervention, 2025 Jan 20
39592090,Leukocyte-lymphatic intersections during cardiac inflammation.,"Glinton K, Thakkar AV, Jones R, Inui H, Ge ZD, Thorp EB.",https://pubmed.ncbi.nlm.nih.gov//39592090/,J Mol Cell Cardiol, 2025 Jan
39824190,Discovery of a DNA methylation profile in individuals with Sifrim-Hitz-Weiss syndrome.,"Karimi K, Lichtenstein Y, Reilly J, McConkey H, Relator R, Levy MA, Kerkhof J, Bouman A, Symonds JD, Ghoumid J, Smol T, Clarkson K, Drazba K, Louie RJ, Miranda V, McCann C, Motta J, Lancaster E, Sallevelt S, Sidlow R, Morrison J, Hannibal M, O'Shea J, Marin V, Prasad C, Patel C, Raskin S, Maria-Noelia SM, Diaz de Bustamante A, Marom D, Barkan T, Keren B, Poirsier C, Cohen L, Colin E, Gorman K, Gallant E, Menke LA, Valenzuela Palafoll I, Hauser N, Wentzensen IM, Rankin J, Turnpenny PD, Campeau PM, Balci TB, Tedder ML, Sadikovic B, Weiss K.",https://pubmed.ncbi.nlm.nih.gov//39824190/,Am J Hum Genet, 2025 Feb 6
39622347,Major adverse cardiovascular events after modified morrow surgery in hypertrophic obstructive cardiomyopathy: A 12-year cohort study.,"Zeng X, Wu H, Wang R, Huang P, Xu X, Zeng Y, Huang M, Song X, Yuan H, Chen J, Guo H.",https://pubmed.ncbi.nlm.nih.gov//39622347/,Int J Cardiol, 2025 Feb 15
38969049,Predictors of paroxysmal atrial fibrillation in patients with a cryptogenic stroke: Selecting patients for long-term rhythm monitoring.,"Apple SJ, Parker M, Flomenbaum D, Rosenbaum SM, Borck J, Choppa A, Borkowski P, Satish V, Al Deen Alhuarrat M, Fisher JD, Di Biase L, Krumerman A, Ferrick KJ.",https://pubmed.ncbi.nlm.nih.gov//38969049/,Heart Rhythm, 2025 Jan
39875493,Intrapericardial injection of hydrogels with ASC and their secretome to treat dilated cardiomyopathies.,"Liguori TTA, Liguori GR, Sinkunas V, Correia CJ, Dos Santos Coutinho E Silva R, Zanoni FL, Aiello VD, Harmsen MC, Moreira LFP.",https://pubmed.ncbi.nlm.nih.gov//39875493/,Sci Rep, 2025 Jan 28
39374793,Effect of tocilizumab on endothelial and platelet-derived CXC-chemokines and their association with inflammation and myocardial injury in STEMI patients undergoing primary PCI.,"Woxholt S, Ueland T, Aukrust P, Anstensrud AK, Broch K, Tøllefsen IM, Seljeflot I, Halvorsen B, Dahl TB, Huse C, Andersen GØ, Gullestad L, Wiseth R, Damås JK, Kleveland O.",https://pubmed.ncbi.nlm.nih.gov//39374793/,Int J Cardiol, 2025 Jan 1
39340221,Long-term efficacy of SGLT2 inhibitors for elderly patients with acute decompensated,"Amioka M, Kinoshita H, Fuji Y, Nitta K, Yamane K, Shokawa T, Nakano Y.",https://pubmed.ncbi.nlm.nih.gov//39340221/,ESC Heart Fail, 2025 Feb
39560973,Impaired endothelial function contributes to cardiac dysfunction: role of mitochondrial dynamics.,"Gutierrez-Huerta CA, Quiroz-Delfi G, Faleel FDM, Beyer AM.",https://pubmed.ncbi.nlm.nih.gov//39560973/,Am J Physiol Heart Circ Physiol, 2025 Jan 1
39918812,[Redo surgical treatment of a patient with hypertrophic cardiomyopathy and recurrent left ventricular outflow tract obstruction].,"Lysenko AV, Salagaev GI, Gilevskaya YS, Malmina AI, Belov YV.",https://pubmed.ncbi.nlm.nih.gov//39918812/,Khirurgiia (Mosk), 2025
39821396,Lived Experiences of Patients Hospitalized With Acute Decompensated,"Bernacki GM, O'Hare AM, Assefa M, O'Brien KD, Prince DK, Kirkpatrick JN, Bansal N, Butler CR.",https://pubmed.ncbi.nlm.nih.gov//39821396/,JAMA Netw Open, 2025 Jan 2
39882335,Role of sirtuin 1 in depression-induced coronary,"Zheng S, Yang L, Dai Q, Li X, Masuoka T, Lv J.",https://pubmed.ncbi.nlm.nih.gov//39882335/,Biomed Rep, 2025 Jan 14
39648364,Oroxin B Resembles Bisoprolol in Attenuating Beta1-Adrenergic Receptor Autoantibody-Induced Atrial Remodelling via the PTEN/AKT/mTOR Signalling Pathway.,"Yang N, Sun H, Xi L, Zhang L, Lu Y, Wang Q, Cao J, Song J, Tang B, Shang L, Zhou X.",https://pubmed.ncbi.nlm.nih.gov//39648364/,Clin Exp Pharmacol Physiol, 2025 Feb
39815292,"Evidence and perspectives on miRNA, circRNA, and lncRNA in myocardial ischemia-reperfusion injury: a bibliometric study.","Bo X, Li Q, Chen S, Zhou T, Yin N, Song W, Zhao D, Liu J, Fan Q.",https://pubmed.ncbi.nlm.nih.gov//39815292/,J Cardiothorac Surg, 2025 Jan 15
39851148,Comparative Evaluation of Regain of Consciousness in Dexmedetomidine-Propofol versus Ketamine-Propofol in the Pediatric Cardiac Catheterization Procedure under Sedation using BIS Monitoring: A Randomized Prospective Study.,"Banga P, Negi SL, Mandal B, Barwad P, Saini K, Gourav KP.",https://pubmed.ncbi.nlm.nih.gov//39851148/,Ann Card Anaesth, 2025 Jan 1
39442444,Study on the mechanism of Xinmailong injection against chronic,"Xue Y, Lv C, Jin L, Tan D, Wu D, Peng F.",https://pubmed.ncbi.nlm.nih.gov//39442444/,J Pharm Biomed Anal, 2025 Jan 15
38811228,Clinical Limitations of Vasoreactivity Testing as a Diagnostic Tool in Patients with Vasospastic Angina.,"Sueda S, Hayashi Y.",https://pubmed.ncbi.nlm.nih.gov//38811228/,Intern Med, 2025 Jan 15
39542872,Effect of Ischemia Testing and Coronary Revascularization on Mortality and Ventricular Tachycardia Recurrence in Patients With Monomorphic Ventricular Tachycardia Without Acute Coronary Syndrome: A Meta-Analysis and Systematic Review.,"Shah N, Saraiya A, Patel T, Marchlinski FE, Pancholy S.",https://pubmed.ncbi.nlm.nih.gov//39542872/,Catheter Cardiovasc Interv, 2025 Feb
39369559,Long-term outcomes following aortic valve replacement in bioprosthetic vs mechanical valves.,"Watkins AR, El-Andari R, Fialka NM, Kang JJ, Hong Y, Bozso SJ, Jonker D, Moon M, Nagendran J, Nagendran J.",https://pubmed.ncbi.nlm.nih.gov//39369559/,Heart Lung, 2025 Jan-Feb
39454697,Impact of Diabetes Mellitus on Bifurcation Percutaneous Coronary Intervention: Insights from the Prospective Global Registry for the Study of Bifurcation Lesion Interventions Registry.,"Strepkos D, Alexandrou M, Mutlu D, Carvalho PEP, Krestyaninov O, Khelimskii D, Kultursay B, Karagoz A, Yildirim U, Soylu K, Uluganyan M, Mastrodemos O, Rangan BV, Shaukat MHS, Jalli S, Voudris K, Burke MN, Sandoval Y, Brilakis ES.",https://pubmed.ncbi.nlm.nih.gov//39454697/,Am J Cardiol, 2025 Jan 1
38582749,Prevalence of NANDA-I Nursing Diagnoses in patients with,"Paneque-Sánchez-Toscano I, Porcel-Gálvez AM, Allande-Cussó R, Carrión-Camacho MR.",https://pubmed.ncbi.nlm.nih.gov//38582749/,Int J Nurs Knowl, 2025 Jan
38985293,Relationship between the HeartMate Risk Score category on admission and outcome in patients with acute,"Kametani M, Minami Y, Hattori H, Haruki S, Yamaguchi J.",https://pubmed.ncbi.nlm.nih.gov//38985293/,Heart Vessels, 2025 Jan
39808995,AI-derived automated quantification of cardiac chambers and myocardium from non-contrast CT: Prediction of major adverse cardiovascular events in asymptomatic subjects.,"Razipour A, Grodecki K, Manral N, Geers J, Gransar H, Shanbhag A, Miller RJH, Rozanski A, Berman DS, Slomka PJ, Dey D.",https://pubmed.ncbi.nlm.nih.gov//39808995/,Atherosclerosis, 2025 Feb
39710090,ALKBH5 promotes cardiac fibroblasts pyroptosis after myocardial infarction through Notch1/NLRP3 pathway.,"Cui LG, Wang SH, Komal S, Yin JJ, Zhai MM, Zhou YJ, Yu QW, Wang C, Wang P, Wang ZM, Zafar AM, Shakeel M, Zhang LR, Han SN.",https://pubmed.ncbi.nlm.nih.gov//39710090/,Cell Signal, 2025 Mar
39127421,Acute urticaria and cardiovascular,"Magen E, Merzon E, Green I, Magen I, Golan-Cohen A, Vinker S, Israel A.",https://pubmed.ncbi.nlm.nih.gov//39127421/,Am J Med Sci, 2025 Feb
39867663,Immediate and Intermediate-Term Outcomes of Infants With Transposition of Great Arteries Who Underwent Balloon Atrial Septostomy in Sudan.,"Ali SKM, Elsheikh A, Alhassan MA.",https://pubmed.ncbi.nlm.nih.gov//39867663/,Glob Heart, 2025 Jan 20
38337188,Reperfusion strategies on the clinical outcomes of ST-elevation myocardial infarction patients over 80 years old in China.,"Qu X, Guan S, Cai J, Gan Q, Han W, Lu L, Fang W, Yin P, Shi H, Wang A, Gao Y, Zhou M, Huo Y.",https://pubmed.ncbi.nlm.nih.gov//38337188/,Eur Heart J Qual Care Clin Outcomes, 2025 Jan 16
39603823,Characteristics of Patients With Asymptomatic Atrial Fibrillation and Ischemic Stroke-Insights From the GLORIA-AF Registry (Phase 2).,"Heer T, Zeymer U, Schwarzbach CJ, Seidl K, Rauch-Kröhnert U, Marler S, Teutsch C, Diener HC, Senges J, Lip GYH, Huisman MV; GLORIA‐AF Investigators.",https://pubmed.ncbi.nlm.nih.gov//39603823/,Pacing Clin Electrophysiol, 2025 Jan
39215819,Metabolome analysis in patients with,"Suzuki A, Shiga T, Sato K, Shoda M, Yamaguchi J.",https://pubmed.ncbi.nlm.nih.gov//39215819/,Heart Vessels, 2025 Jan
39558476,Pulsus Alternans: Caught in Action.,"Aslanger E, Aggül B, Albayrak DG.",https://pubmed.ncbi.nlm.nih.gov//39558476/,Catheter Cardiovasc Interv, 2025 Jan
39626402,Prevalence and severity of QT prolongation and other ECG abnormalities in takotsubo syndrome.,"Margulescu AD, Premawardhana DA, Thomas DE.",https://pubmed.ncbi.nlm.nih.gov//39626402/,J Electrocardiol, 2025 Jan-Feb
39592072,Differences between MINOCA and type 2 myocardial infarction: An ITALIAN observational study.,"Aleksova A, Fluca AL, Janjusevic M, Padoan L, Pierri A, Chiaradia V, Munaretto L, Merro E, Barbati G, Hiche C, Gabrielli M, Lovadina S, Beltrame D, D'Errico S, Saw J, Fabris E, Di Lenarda A, Sinagra G.",https://pubmed.ncbi.nlm.nih.gov//39592072/,Int J Cardiol, 2025 Feb 1
39500262,The prognostic value of left atrial strain and strain rate in predicting,"Qian Y, Shi RY, Zheng JY, Chen BH, An DA, Zhou Y, Xiang JY, Wu R, Zhao L, Wu LM.",https://pubmed.ncbi.nlm.nih.gov//39500262/,Clin Radiol, 2025 Jan
37710016,Prognostic implications of baseline rhythm during catheter ablation for atrial tachycardia.,"Kahle AK, Alken FA, Scherschel K, Meyer C.",https://pubmed.ncbi.nlm.nih.gov//37710016/,Clin Res Cardiol, 2025 Jan
