id,name,authors,published_date,journal_publication,link,article_type,volume,issue
s12882-024-03903-5,Fanconi syndrome with acute proximal tubular injury induced by a dietary supplement containing beni-koji: a case series report,"Masato Habuka, Michihiro Hosojima, Yusuke Yata, Kenshiro Kurumada, Moeri Yamagiwa, Masataka Yonezawa, Masanori Sudo, Hideyuki Kabasawa, Asa Ogawa, Hitomi Hama, Yumi Ito, Naofumi Imai, Suguru Yamamoto, Akihiko Saito and Shin Goto",5 December 2024,BMC Nephrology,//bmcnephrol.biomedcentral.com/articles/10.1186/s12882-024-03903-5,Case Report,25,:446
s13054-024-05197-3,Longitudinal assessment of immunoglobulin response and disease progression in critically ill patients with community acquired pneumonia,"Emma Rademaker, Lisette M. Vernooij, Tom van der Poll, Marc J. M. Bonten, Helen Leavis, Olaf L. Cremer and Lennie P. G. Derde",5 December 2024,Critical Care,//ccforum.biomedcentral.com/articles/10.1186/s13054-024-05197-3,Research,28,:405
s12911-024-02759-x,A Decision Tree-Driven IoT systems for improved pre-natal diagnostic accuracy,"Xuewen Yang, Ling Liu and Yan Wang",5 December 2024,BMC Medical Informatics and Decision Making,//bmcmedinformdecismak.biomedcentral.com/articles/10.1186/s12911-024-02759-x,Research,24,:375
s12911-024-02787-7,Development and validation of a nomogram model for prolonged length of stay in spinal fusion patients: a retrospective analysis,"Linghong Wu, Xiaozhong Peng, Yao Lu, Cuiping Fu, Liujun She, Guangwei Zhu, Xianglong Zhuo, Wei Hu and Xiangtao Xie",5 December 2024,BMC Medical Informatics and Decision Making,//bmcmedinformdecismak.biomedcentral.com/articles/10.1186/s12911-024-02787-7,Research,24,:373
s12889-024-20893-z,The complexity of addressing equity in COVID-19-related global health governance and population health research priorities in Canada: a multilevel qualitative study,Muriel Mac-Seing and Erica Di Ruggiero,5 December 2024,BMC Public Health,//bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-024-20893-z,Research,24,:3381
s12913-024-12010-y,"Prescribing patterns before the initiation of novel antidiabetic medicines in public, occupational, and private healthcare: a register study reflecting the guidelines of care in type 2 diabetes","Hanna Rättö, Mikko Nurminen and Katri Aaltonen",5 December 2024,BMC Health Services Research,//bmchealthservres.biomedcentral.com/articles/10.1186/s12913-024-12010-y,Research,24,:1553
s12913-024-11663-z,Incorporating clinical and demographic data into the Elixhauser Comorbidity Model: deriving and validating an enhanced model in a tertiary hospital’s internal medicine department,"Gideon Leibner, David E. Katz, Yaakov Esayag, Nechama Kaufman, Shuli Brammli-Greenberg and Adam J. Rose",5 December 2024,BMC Health Services Research,//bmchealthservres.biomedcentral.com/articles/10.1186/s12913-024-11663-z,Research,24,:1523
s12909-024-06430-x,Teach back educational strategy on knowledge about breast cancer among low health literate women,"Seyedehmahtab Hosseinifar, Abdorrahim Afkhamzadeh, Hassan Moayeri, Somayeh Ghaderi and Hassan Mahmoodi",5 December 2024,BMC Medical Education,//bmcmededuc.biomedcentral.com/articles/10.1186/s12909-024-06430-x,Research,24,:1420
s12879-024-10283-6,A duplex HiFi-LAMP assay for screening of two novel human circoviruses HCirV-1 and HCirV-2,"Aijuan Xu, Min Zhang, Xin Chen, Zhenzhou Wan, Yongjuan Zhao, Jian-Hua Wang and Chiyu Zhang",5 December 2024,BMC Infectious Diseases,//bmcinfectdis.biomedcentral.com/articles/10.1186/s12879-024-10283-6,Research,24,:1388
s12864-024-11105-4,Genome-wide association and transcriptomic analysis and the identification of growth-related genes in ,"Zijian Gao, Wenyi Zhang, Sufei Jiang, Hui Qiao, Yiwei Xiong, Shubo Jin and Hongtuo Fu",5 December 2024,BMC Genomics,//bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11105-4,Research,25,:1182
s12884-024-07002-z,"“Stop, pause and take a break”: a mixed methods study of the longer-term outcomes of digital emotional wellbeing training for perinatal women","Jacqueline A. Davis, Jeneva L. Ohan, Natasha Bear, Lisa Gibson, Desiree Silva, Susan Prescott and Amy Finlay-Jones",5 December 2024,BMC Pregnancy and Childbirth,//bmcpregnancychildbirth.biomedcentral.com/articles/10.1186/s12884-024-07002-z,Research,24,:811
s12887-024-04929-2,Effects of different supervised and structured physical exercise on the physical fitness trainability of children and adolescents: a meta-analysis and meta-regression,"Carolina Dertzbocher Feil Pinho, Natália Carvalho Bagatini-PhD, Salime Donida Chedid Lisboa, Júlio Brugnara Mello and Giovani dos Santos Cunha",5 December 2024,BMC Pediatrics,//bmcpediatr.biomedcentral.com/articles/10.1186/s12887-024-04929-2,Research,24,:798
s13019-024-03139-2,Gender differences in the incidence of saphenous vein graft intervention,"Azriel Osherov, Enrique Gallego-Colon, Ismael Abu-Alkean, Dimitri Nemik, Ian Orlov and Jamal Jafari",5 December 2024,Journal of Cardiothoracic Surgery,//cardiothoracicsurgery.biomedcentral.com/articles/10.1186/s13019-024-03139-2,Research,19,:643
s12880-024-01519-7,Improve myocardial strain estimation based on deformable groupwise registration with a locally low-rank dissimilarity metric,"Haiyang Chen, Juan Gao, Zhuo Chen, Chenhao Gao, Sirui Huo, Meng Jiang, Jun Pu and Chenxi Hu",5 December 2024,BMC Medical Imaging,//bmcmedimaging.biomedcentral.com/articles/10.1186/s12880-024-01519-7,Research,24,:330
s12902-024-01795-y,Glycemic control and associated factors in patients with type 2 diabetes in Southwest Ethiopia: a prospective observational study,"Aster Wakjira Garedo, Gorfineh Teshome Tesfaye, Rahel Tamrat and Evelien Wynendaele",5 December 2024,BMC Endocrine Disorders,//bmcendocrdisord.biomedcentral.com/articles/10.1186/s12902-024-01795-y,Research,24,:262
s13102-024-01029-7,Gut microbiota and metabolic responses to a 12-week caloric restriction combined with strength and HIIT training in patients with obesity: a randomized trial,"Libuša Nechalová, Viktor Bielik, Ivan Hric, Miriam Babicová, Eva Baranovičová, Marián Grendár, Juraj Koška and Adela Penesová",5 December 2024,"BMC Sports Science, Medicine and Rehabilitation",//bmcsportsscimedrehabil.biomedcentral.com/articles/10.1186/s13102-024-01029-7,Research,16,:239
s12245-024-00768-1,Factors associated with severity and length of hospital stay in patients with acute upper gastrointestinal bleeding: insights from two Ethiopian hospitals,"Missgana Worku Belete, Molla Asnake Kebede, Meaza Rorisa Bedane, Trhas Tadesse Berhe, Alemayehu Beharu Tekle, Erkihun Pawlos Shash, Misikr Alemu Eshetu, Girma Daniel Bushiso and Biruk Yacob Loge",5 December 2024,International Journal of Emergency Medicine,//intjem.biomedcentral.com/articles/10.1186/s12245-024-00768-1,Research,17,:185
s40246-024-00702-9,"An analysis of mitochondrial variation in cardiomyopathy patients from the 100,000 genomes cohort: m.4300A>G as a cause of genetically elusive hypertrophic cardiomyopathy","Luis R. Lopes, William L. Macken, Seth Du Preez, Huafrin Kotwal, Konstantinos Savvatis, Neha Sekhri, Saidi A. Mohiddin, Renata Kabiljo and Robert D. S. Pitceathly",5 December 2024,Human Genomics,//humgenomics.biomedcentral.com/articles/10.1186/s40246-024-00702-9,Brief Report,18,:136
s40959-024-00278-2,Thrombo-inflammation linking androgen suppression with cardiovascular risk in patients with prostate cancer,"Antonia Beitzen-Heineke, David R. Wise and Jeffrey S. Berger",5 December 2024,Cardio-Oncology,//cardiooncologyjournal.biomedcentral.com/articles/10.1186/s40959-024-00278-2,Review,10,:87
s12979-024-00488-3,Characterisation of specific responses to three models of viral antigens in immunocompetent older adults,"Beatriz Rioseras, Eva Bueno-García, Alejandra García-Torre, Rocío López-Martínez, Marco Antonio Moro-García, Sara Alonso-Álvarez, Victoria Menéndez-García, Alba Lluna-González, Alejandra Sousa-Fernández, Marta Fernández-Gudin, Laura Campos-Riopedre, Corina Castro-del Cueto, Ana Belén Pérez-Fernández, Ana Alonso-Rodríguez, Carla Menéndez-Peña, Lara Menéndez-Peña…",5 December 2024,Immunity & Ageing,//immunityageing.biomedcentral.com/articles/10.1186/s12979-024-00488-3,Research,21,:86
s44247-024-00137-1,A pilot study of a digital education program (INFORM-AF) for patients living with atrial fibrillation,"Caleb Ferguson, Fahad Shaikh, Annie Downie, Tonia Wilson, Kaitlyn Griffin, Sabine M. Allida, Louise D. Hickman, Beata V. Bajorek and Rochelle Wynne",5 December 2024,BMC Digital Health,//bmcdigitalhealth.biomedcentral.com/articles/10.1186/s44247-024-00137-1,Research,2,:82
s12883-024-03960-1,Development of a PMGDNI model to predict the probability of three-month unfavorable outcome acute ischemic stroke after endovascular treatment: a cohort study,"Chao Yang, Jingying Wang, Ruihai Zhang, Yiyao Lu, Wei Hu, Peng Yang, Yiqing Jiang, Weijun Hong, Renfei Shan, Yinghe Xu and Yongpo Jiang",5 December 2024,BMC Neurology,//bmcneurol.biomedcentral.com/articles/10.1186/s12883-024-03960-1,Research,24,:472
s12871-024-02803-3,Esketamine and neurocognitive disorders in adult surgical patients: a meta-analysis,"Xing Lin, Xin Liu, Huoming Huang, Xiaohui Xu, Tianhong Zhang and Ju Gao",5 December 2024,BMC Anesthesiology,//bmcanesthesiol.biomedcentral.com/articles/10.1186/s12871-024-02803-3,Systematic Review,24,:448
s12875-024-02665-1,"When clinicians and patients disagree on vaccination: what primary care clinicians can learn from COVID-19-vaccine-hesitant patients about communication, trust, and relationships in healthcare","Natalie Purcell, Hajra Usman, Nicole Woodruff, Haley Mehlman, Leah Tobey-Moore, Beth Ann Petrakis, Karen Anderson Oliver, Adam Kaplan, Jeffrey M. Pyne, Jennifer K. Manuel, Beth M. DeRonne, Dan Bertenthal and Karen H. Seal",5 December 2024,BMC Primary Care,//bmcprimcare.biomedcentral.com/articles/10.1186/s12875-024-02665-1,Research,25,:412
s13054-024-05140-6,Roadmap for the evolution of monitoring: developing and evaluating waveform-based variability-derived artificial intelligence-powered predictive clinical decision support software tools,"Andrew J. E. Seely, Kimberley Newman, Rashi Ramchandani, Christophe Herry, Nathan Scales, Natasha Hudek, Jamie Brehaut, Daniel Jones, Tim Ramsay, Doug Barnaby, Shannon Fernando, Jeffrey Perry, Sonny Dhanani and Karen E. A. Burns",5 December 2024,Critical Care,//ccforum.biomedcentral.com/articles/10.1186/s13054-024-05140-6,Review,28,:404
s43014-024-00269-x,Lima bean (,"Rita Maliza, Rahimi Syaidah, Aziiz Mardanarian Rosdianto, Allimuddin Tofrizal, Putra Santoso, Ronny Lesmana, Bramadi Arya and Mohamad Rafi",5 December 2024,"Food Production, Processing and Nutrition",//fppn.biomedcentral.com/articles/10.1186/s43014-024-00269-x,Research,6,:97
s41927-024-00437-z,Small-vessel vasculitis associated with cholesterol embolism: a case report,"Daichi Umemoto, Ichizo Nishino, Daisuke Yamashita, Naoto Ishimaru and Hiroaki Nishioka",5 December 2024,BMC Rheumatology,//bmcrheumatol.biomedcentral.com/articles/10.1186/s41927-024-00437-z,Case Report,8,:66
s12989-024-00614-5,Acute airway inflammation following controlled biodiesel exhaust exposure in healthy subjects,"Thomas Sandström, Jenny A. Bosson, Ala Muala, Mikael Kabéle, Jamshid Pourazar, Christoffer Boman, Gregory Rankin, Ian S. Mudway, Anders Blomberg and Maria Friberg",5 December 2024,Particle and Fibre Toxicology,//particleandfibretoxicology.biomedcentral.com/articles/10.1186/s12989-024-00614-5,Research,21,:53
s12872-024-04378-w,The association between systemic immune-inflammation index (SII) and early nosocomial infections after cardiopulmonary bypass surgery in children with congenital heart disease,"Mei Li, Yijun Nie and Zhiyong Yang",4 December 2024,BMC Cardiovascular Disorders,//bmccardiovascdisord.biomedcentral.com/articles/10.1186/s12872-024-04378-w,Research,24,:698
s12889-024-20685-5,A qualitative assessment of barriers to iron and folic acid supplementation among pregnant women in Botswana,"Poloko Kebaabetswe, Modiegi Diseko, Rebecca Zash, Gloria Mayondi, Judith Mabuta, Mompati Mmalane, Joseph Makhema, Shahin Lockman, Letumile Moeng, Elizabeth Lowenthal, Roger Shapiro and Ellen C. Caniglia",4 December 2024,BMC Public Health,//bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-024-20685-5,Research,24,:3369
s12909-024-06408-9,Factors affecting the specialty choice among medical students of Saudi Arabia; an exploratory study,"Sumera Nisar, Areeb Rehman, Mariam AbouTouk, Safaa M. Alsanosi, Nadeem Ikram and Aseef Rehman",4 December 2024,BMC Medical Education,//bmcmededuc.biomedcentral.com/articles/10.1186/s12909-024-06408-9,Research,24,:1414
s12967-024-05914-0,Correction to: Multiomic analysis of monocyte-derived alveolar macrophages in idiopathic pulmonary fibrosis,"Miaomiao Zhang, Jinghao Zhang, Haisheng Hu, Yuan Zhou, ZhiWei Lin, Hui Jing and Baoqing Sun",4 December 2024,Journal of Translational Medicine,//translational-medicine.biomedcentral.com/articles/10.1186/s12967-024-05914-0,Correction,22,:1106
s40779-024-00576-x,"Bioactive peptides and proteins for tissue repair: microenvironment modulation, rational delivery, and clinical potential","Zhuo-Wen Hao, Zhe-Yuan Zhang, Ze-Pu Wang, Ying Wang, Jia-Yao Chen, Tian-Hong Chen, Guang Shi, Han-Ke Li, Jun-Wu Wang, Min-Chao Dong, Li Hong and Jing-Feng Li",5 December 2024,Military Medical Research,//mmrjournal.biomedcentral.com/articles/10.1186/s40779-024-00576-x,Review,11,:75
s12877-024-05581-2,Using co-design to understand consumer’s health information-seeking behaviours and design preferences for a new digital clinical dashboard in aged care,"Amy D Nguyen, Laura Dodds, Kristiana Ludlow, Melissa Baysari, Rosa Comi, Wu Yi Zheng and Johanna I Westbrook",4 December 2024,BMC Geriatrics,//bmcgeriatr.biomedcentral.com/articles/10.1186/s12877-024-05581-2,Research,24,:993
s12888-024-06285-y,The effects of L-theanine supplementation on the outcomes of patients with mental disorders: a systematic review,"Reza Moshfeghinia, Erfan Sanaei, Sara Mostafavi, Kasra Assadian, Ali Sanaei and Getinet Ayano",4 December 2024,BMC Psychiatry,//bmcpsychiatry.biomedcentral.com/articles/10.1186/s12888-024-06285-y,Systematic Review,24,:886
s12884-024-06980-4,Prediction of preterm birth using machine learning: a comprehensive analysis based on large-scale preschool children survey data in Shenzhen of China,"Liwen Ding, Xiaona Yin, Guomin Wen, Dengli Sun, Danxia Xian, Yafen Zhao, Maolin Zhang, Weikang Yang and Weiqing Chen",4 December 2024,BMC Pregnancy and Childbirth,//bmcpregnancychildbirth.biomedcentral.com/articles/10.1186/s12884-024-06980-4,Research,24,:810
s12905-024-03455-8,The impact of a lifestyle promotion program on anthropometric and clinical manifestations in adolescents with polycystic ovarian syndrome: a randomized controlled trial,"Fatemeh Nahidi, Fahimeh Ramezani Tehrani, Delaram Ghodsi, Mahdi Jafari, Hamid Alavi Majd and Somayeh Abdolahian",4 December 2024,BMC Women's Health,//bmcwomenshealth.biomedcentral.com/articles/10.1186/s12905-024-03455-8,Research,24,:637
s40842-024-00208-2,Adherence to diabetic retinopathy screening among children and young adults in Bangladesh,"Katie Curran, Munir Ahmed, Mirza Manbira Sultana, Salissou Moutari, Mohammad Awlad Hossain, Laura Cushley, Tunde Peto, Lutful Husain, Bedowra Zabeen and Nathan Congdon",4 December 2024,Clinical Diabetes and Endocrinology,//clindiabetesendo.biomedcentral.com/articles/10.1186/s40842-024-00208-2,Research article,10,:41
s12872-024-04368-y,Impact of Intravenous Iron in patients with heart failure and Iron Deficiency: an updated Meta-analysis of Randomized controlled trials,"Haiming Wang, Yanhua Li, Jingjing Zhou, Jing Wang, Junjie Shao, Shuai Yue, Jiayue Li, Xinhong Guo and Ran Zhang",3 December 2024,BMC Cardiovascular Disorders,//bmccardiovascdisord.biomedcentral.com/articles/10.1186/s12872-024-04368-y,Research,24,:695
s12916-024-03802-4,The chemoprotective effect of anti-platelet agents on cancer incidence in people with non-alcoholic fatty liver disease (NAFLD): a retrospective cohort study,"Matthew Anson, Jun Shang Poon, Alex E. Henney, David Riley, Gema H. Ibarbaru, Cyril Sieberhagen, Daniel J. Cuthbertson, Uazman Alam and Theresa Hydes",3 December 2024,BMC Medicine,//bmcmedicine.biomedcentral.com/articles/10.1186/s12916-024-03802-4,Research,22,:574
s12880-024-01514-y,Myocardial strain analysis by cardiac magnetic resonance associated with arrhythmias in repaired tetralogy of Fallot patients,"Watcharachai Kangvanskol, Paweena Chungsomprasong, Yonthakan Sanwong, Supaporn Nakyen, Chodchanok Vijarnsorn, Karnkawin Patharateeranart, Prakul Chanthong, Supaluck Kanjanauthai, Thita Pacharapakornpong, Ploy Thammasate, Kritvikrom Durongpisitkul and Jarupim Soongswang",3 December 2024,BMC Medical Imaging,//bmcmedimaging.biomedcentral.com/articles/10.1186/s12880-024-01514-y,Research,24,:328
